point_id,latitude,longitude,date,temp_min,temp_max,temp_mean,humidity_mean,pressure_mean,wind_speed_max,wind_direction,precipitation_total,cloud_cover_mean
P10,14.4666,121.0475,2025-02-05,24.95,27.72,25.793333333333333,83.0,1011.0,7.6,90.0,0.0,97.0
P10,14.4666,121.0475,2025-02-12,25.1,31.73,27.715,75.0,1014.0,5.36,66.0,0.0,53.0
P10,14.4666,121.0475,2025-02-19,25.95,30.54,27.761666666666667,68.0,1014.0,7.2,70.0,0.0,40.0
P10,14.4666,121.0475,2025-02-26,24.39,28.41,26.26,71.0,1017.0,6.71,114.0,0.0,75.0
P10,14.4666,121.0475,2025-03-05,26.62,33.36,29.30333333333333,66.0,1011.0,5.36,108.0,0.0,20.0
P10,14.4666,121.0475,2025-03-12,25.25,32.3,28.713333333333335,65.0,1013.0,6.26,99.0,0.0,20.0
P10,14.4666,121.0475,2025-03-19,26.04,31.65,28.028333333333332,65.0,1014.0,5.36,100.0,0.0,75.0
P10,14.4666,121.0475,2025-03-26,26.6,33.26,29.323333333333334,59.0,1008.0,4.63,110.0,0.0,20.0
P10,14.4666,121.0475,2025-04-09,27.68,34.09,30.096666666666668,64.0,1012.0,5.36,114.0,0.0,94.0
P10,14.4666,121.0475,2025-04-16,28.29,35.78,31.186666666666667,57.0,1011.0,4.92,91.0,0.0,20.0
P10,14.4666,121.0475,2025-04-23,27.61,35.59,31.060000000000002,59.0,1011.0,5.81,120.0,0.0,68.0
P10,14.4666,121.0475,2025-04-30,28.25,34.44,30.905,57.0,1011.0,6.17,130.0,0.0,20.0
P10,14.4666,121.0475,2025-05-07,26.58,34.53,29.581666666666667,63.0,1008.0,5.66,240.0,0.0,20.0
P10,14.4666,121.0475,2025-05-14,25.74,33.88,29.525000000000002,64.0,1011.0,6.26,91.0,0.0,36.0
P10,14.4666,121.0475,2025-05-21,27.6,33.8,30.58,63.0,1010.0,5.81,103.0,0.0,20.0
P10,14.4666,121.0475,2025-05-28,25.38,31.91,29.115,73.0,1010.0,4.92,103.0,0.43,75.0
P10,14.4666,121.0475,2025-06-04,27.86,34.19,30.26,71.0,1009.0,9.77,260.0,3.34,20.0
P10,14.4666,121.0475,2025-06-11,25.34,29.19,27.064999999999998,88.0,1006.0,4.63,220.0,0.0,100.0
P10,14.4666,121.0475,2025-06-18,24.52,30.59,27.076666666666668,78.0,1011.0,4.12,110.0,6.31,100.0
P10,14.4666,121.0475,2025-06-25,25.68,32.77,28.459999999999997,67.0,1010.0,6.17,260.0,0.93,20.0
P11,14.5063,121.0056,2025-01-01,25.21,30.07,27.256666666666664,82.0,1011.0,4.47,84.0,2.68,100.0
P11,14.5063,121.0056,2025-01-08,24.79,29.96,26.933333333333334,71.0,1012.0,5.14,110.0,2.2,81.0
P11,14.5063,121.0056,2025-01-15,24.03,30.38,27.095,72.0,1014.0,4.44,83.0,0.29,100.0
P11,14.5063,121.0056,2025-01-22,24.97,30.56,27.435,68.0,1013.0,5.66,120.0,0.0,75.0
P11,14.5063,121.0056,2025-01-29,24.0,29.62,26.28,70.0,1015.0,6.17,80.0,0.0,100.0
P11,14.5063,121.0056,2025-02-05,24.9,29.91,26.185,79.0,1011.0,5.73,50.0,0.0,100.0
P11,14.5063,121.0056,2025-02-12,25.04,32.56,28.298333333333332,64.0,1013.0,6.63,109.0,0.0,34.0
P11,14.5063,121.0056,2025-02-19,25.71,30.63,27.83,63.0,1013.0,7.2,70.0,0.0,40.0
P11,14.5063,121.0056,2025-02-26,23.92,28.82,26.368333333333336,67.0,1017.0,6.92,94.0,0.0,75.0
P11,14.5063,121.0056,2025-03-05,26.64,34.38,29.935000000000002,66.0,1010.0,4.5,119.0,0.0,20.0
P11,14.5063,121.0056,2025-03-12,25.72,32.83,28.90833333333333,66.0,1012.0,7.09,110.0,0.0,20.0
P11,14.5063,121.0056,2025-03-19,25.72,31.92,28.34,67.0,1014.0,5.14,120.0,0.0,75.0
P11,14.5063,121.0056,2025-03-26,26.49,33.6,29.796666666666667,56.0,1007.0,6.37,130.0,0.0,20.0
P11,14.5063,121.0056,2025-04-09,27.2,34.2,30.17833333333333,63.0,1012.0,6.71,117.0,0.0,93.0
P11,14.5063,121.0056,2025-04-16,28.23,35.69,31.28333333333333,59.0,1011.0,4.12,120.0,0.0,20.0
P11,14.5063,121.0056,2025-04-23,28.03,35.59,31.513333333333335,60.0,1011.0,5.66,260.0,0.0,45.0
P11,14.5063,121.0056,2025-04-30,27.19,35.01,30.628333333333334,59.0,1011.0,6.17,130.0,0.0,100.0
P11,14.5063,121.0056,2025-05-07,26.77,33.96,29.66,65.0,1008.0,5.66,240.0,2.06,20.0
P11,14.5063,121.0056,2025-05-14,26.02,33.85,29.356666666666666,63.0,1011.0,5.21,109.0,0.12,15.0
P11,14.5063,121.0056,2025-05-21,28.44,35.11,31.36,63.0,1010.0,4.63,130.0,0.0,20.0
P11,14.5063,121.0056,2025-05-28,26.42,33.26,29.978333333333335,66.0,1010.0,5.36,134.0,2.37,75.0
P11,14.5063,121.0056,2025-06-04,28.44,33.44,30.518333333333334,72.0,1009.0,9.77,260.0,0.87,20.0
P11,14.5063,121.0056,2025-06-11,25.53,29.14,27.285,88.0,1006.0,4.92,205.0,0.32,100.0
P11,14.5063,121.0056,2025-06-18,25.57,31.64,27.63,75.0,1011.0,4.12,110.0,23.07,100.0
P11,14.5063,121.0056,2025-06-25,26.04,33.15,28.88,70.0,1010.0,6.17,260.0,1.02,20.0
P12,14.5063,121.0266,2025-01-01,25.21,30.07,27.256666666666664,82.0,1011.0,4.47,84.0,2.68,100.0
P12,14.5063,121.0266,2025-01-08,24.79,29.96,26.933333333333334,71.0,1012.0,5.14,110.0,2.2,81.0
P12,14.5063,121.0266,2025-01-15,24.03,30.38,27.095,72.0,1014.0,4.44,83.0,0.29,100.0
P12,14.5063,121.0266,2025-01-22,24.97,30.56,27.435,68.0,1013.0,5.66,120.0,0.0,75.0
P12,14.5063,121.0266,2025-01-29,24.0,29.62,26.28,70.0,1015.0,6.17,80.0,0.0,100.0
P12,14.5063,121.0266,2025-02-05,24.9,29.91,26.185,79.0,1011.0,5.73,50.0,0.0,100.0
P12,14.5063,121.0266,2025-02-12,25.04,32.56,28.298333333333332,64.0,1013.0,6.63,109.0,0.0,34.0
P12,14.5063,121.0266,2025-02-19,25.71,30.63,27.83,63.0,1013.0,7.2,70.0,0.0,40.0
P12,14.5063,121.0266,2025-02-26,23.92,28.82,26.368333333333336,67.0,1017.0,6.92,94.0,0.0,75.0
P12,14.5063,121.0266,2025-03-05,26.64,34.38,29.935000000000002,66.0,1010.0,4.5,119.0,0.0,20.0
P12,14.5063,121.0266,2025-03-12,25.72,32.83,28.90833333333333,66.0,1012.0,7.09,110.0,0.0,20.0
P12,14.5063,121.0266,2025-03-19,25.72,31.92,28.34,67.0,1014.0,5.14,120.0,0.0,75.0
P12,14.5063,121.0266,2025-03-26,26.49,33.6,29.796666666666667,56.0,1007.0,6.37,130.0,0.0,20.0
P12,14.5063,121.0266,2025-04-09,27.2,34.2,30.17833333333333,63.0,1012.0,6.71,117.0,0.0,93.0
P12,14.5063,121.0266,2025-04-16,28.23,35.69,31.28333333333333,59.0,1011.0,4.12,120.0,0.0,20.0
P12,14.5063,121.0266,2025-04-23,28.03,35.59,31.513333333333335,60.0,1011.0,5.66,260.0,0.0,45.0
P12,14.5063,121.0266,2025-04-30,27.19,35.01,30.628333333333334,59.0,1011.0,6.17,130.0,0.0,100.0
P12,14.5063,121.0266,2025-05-07,26.77,33.96,29.66,65.0,1008.0,5.66,240.0,2.06,20.0
P12,14.5063,121.0266,2025-05-14,26.02,33.85,29.356666666666666,63.0,1011.0,5.21,109.0,0.12,15.0
P12,14.5063,121.0266,2025-05-21,28.44,35.11,31.36,63.0,1010.0,4.63,130.0,0.0,20.0
P12,14.5063,121.0266,2025-05-28,26.42,33.26,29.978333333333335,66.0,1010.0,5.36,134.0,2.37,75.0
P12,14.5063,121.0266,2025-06-04,28.44,33.44,30.518333333333334,72.0,1009.0,9.77,260.0,0.87,20.0
P12,14.5063,121.0266,2025-06-11,25.53,29.14,27.285,88.0,1006.0,4.92,205.0,0.32,100.0
P12,14.5063,121.0266,2025-06-18,25.57,31.64,27.63,75.0,1011.0,4.12,110.0,23.07,100.0
P12,14.5063,121.0266,2025-06-25,26.04,33.15,28.88,70.0,1010.0,6.17,260.0,1.02,20.0
P13,14.5063,121.0475,2025-01-01,25.21,30.07,27.256666666666664,82.0,1011.0,4.47,84.0,2.68,100.0
P13,14.5063,121.0475,2025-01-08,24.79,29.96,26.933333333333334,71.0,1012.0,5.14,110.0,2.2,81.0
P13,14.5063,121.0475,2025-01-15,24.03,30.38,27.095,72.0,1014.0,4.44,83.0,0.29,100.0
P13,14.5063,121.0475,2025-01-22,24.97,30.56,27.435,68.0,1013.0,5.66,120.0,0.0,75.0
P13,14.5063,121.0475,2025-01-29,24.0,29.62,26.28,70.0,1015.0,6.17,80.0,0.0,100.0
P13,14.5063,121.0475,2025-02-05,24.9,29.91,26.185,79.0,1011.0,5.73,50.0,0.0,100.0
P13,14.5063,121.0475,2025-02-12,25.04,32.56,28.298333333333332,64.0,1013.0,6.63,109.0,0.0,34.0
P13,14.5063,121.0475,2025-02-19,25.71,30.63,27.83,63.0,1013.0,7.2,70.0,0.0,40.0
P13,14.5063,121.0475,2025-02-26,23.92,28.82,26.368333333333336,67.0,1017.0,6.92,94.0,0.0,75.0
P13,14.5063,121.0475,2025-03-05,26.64,34.38,29.935000000000002,66.0,1010.0,4.5,119.0,0.0,20.0
P13,14.5063,121.0475,2025-03-12,25.72,32.83,28.90833333333333,66.0,1012.0,7.09,110.0,0.0,20.0
P13,14.5063,121.0475,2025-03-19,25.72,31.92,28.34,67.0,1014.0,5.14,120.0,0.0,75.0
P13,14.5063,121.0475,2025-03-26,26.49,33.6,29.796666666666667,56.0,1007.0,6.37,130.0,0.0,20.0
P13,14.5063,121.0475,2025-04-09,27.2,34.2,30.17833333333333,63.0,1012.0,6.71,117.0,0.0,93.0
P13,14.5063,121.0475,2025-04-16,28.23,35.69,31.28333333333333,59.0,1011.0,4.12,120.0,0.0,20.0
P13,14.5063,121.0475,2025-04-23,28.03,35.59,31.513333333333335,60.0,1011.0,5.66,260.0,0.0,45.0
P13,14.5063,121.0475,2025-04-30,27.19,35.01,30.628333333333334,59.0,1011.0,6.17,130.0,0.0,100.0
P13,14.5063,121.0475,2025-05-07,26.77,33.96,29.66,65.0,1008.0,5.66,240.0,2.06,20.0
P13,14.5063,121.0475,2025-05-14,26.02,33.85,29.356666666666666,63.0,1011.0,5.21,109.0,0.12,15.0
P13,14.5063,121.0475,2025-05-21,28.44,35.11,31.36,63.0,1010.0,4.63,130.0,0.0,20.0
P13,14.5063,121.0475,2025-05-28,26.42,33.26,29.978333333333335,66.0,1010.0,5.36,134.0,2.37,75.0
P13,14.5063,121.0475,2025-06-04,28.44,33.44,30.518333333333334,72.0,1009.0,9.77,260.0,0.87,20.0
P13,14.5063,121.0475,2025-06-11,25.53,29.14,27.285,88.0,1006.0,4.92,205.0,0.32,100.0
P13,14.5063,121.0475,2025-06-18,25.57,31.64,27.63,75.0,1011.0,4.12,110.0,23.07,100.0
P13,14.5063,121.0475,2025-06-25,26.04,33.15,28.88,70.0,1010.0,6.17,260.0,1.02,20.0
P14,14.546,121.0056,2025-01-01,25.21,30.07,27.256666666666664,82.0,1011.0,4.47,84.0,2.68,100.0
P14,14.546,121.0056,2025-01-08,24.79,29.96,26.933333333333334,71.0,1012.0,5.14,110.0,2.2,81.0
P14,14.546,121.0056,2025-01-15,24.03,30.38,27.095,72.0,1014.0,4.44,83.0,0.29,100.0
P14,14.546,121.0056,2025-01-22,24.97,30.56,27.435,68.0,1013.0,5.66,120.0,0.0,75.0
P14,14.546,121.0056,2025-01-29,24.0,29.62,26.28,70.0,1015.0,6.17,80.0,0.0,100.0
P14,14.546,121.0056,2025-02-05,24.9,29.91,26.185,79.0,1011.0,5.73,50.0,0.0,100.0
P14,14.546,121.0056,2025-02-12,25.04,32.56,28.298333333333332,64.0,1013.0,6.63,109.0,0.0,34.0
P14,14.546,121.0056,2025-02-19,25.71,30.63,27.83,63.0,1013.0,7.2,70.0,0.0,40.0
P14,14.546,121.0056,2025-02-26,23.92,28.82,26.368333333333336,67.0,1017.0,6.92,94.0,0.0,75.0
P14,14.546,121.0056,2025-03-05,26.64,34.38,29.935000000000002,66.0,1010.0,4.5,119.0,0.0,20.0
P14,14.546,121.0056,2025-03-12,25.72,32.83,28.90833333333333,66.0,1012.0,7.09,110.0,0.0,20.0
P14,14.546,121.0056,2025-03-19,25.72,31.92,28.34,67.0,1014.0,5.14,120.0,0.0,75.0
P14,14.546,121.0056,2025-03-26,26.49,33.6,29.796666666666667,56.0,1007.0,6.37,130.0,0.0,20.0
P14,14.546,121.0056,2025-04-09,27.2,34.2,30.17833333333333,63.0,1012.0,6.71,117.0,0.0,93.0
P14,14.546,121.0056,2025-04-16,28.23,35.69,31.28333333333333,59.0,1011.0,4.12,120.0,0.0,20.0
P14,14.546,121.0056,2025-04-23,28.03,35.59,31.513333333333335,60.0,1011.0,5.66,260.0,0.0,45.0
P14,14.546,121.0056,2025-04-30,27.19,35.01,30.628333333333334,59.0,1011.0,6.17,130.0,0.0,100.0
P14,14.546,121.0056,2025-05-07,26.77,33.96,29.66,65.0,1008.0,5.66,240.0,2.06,20.0
P14,14.546,121.0056,2025-05-14,26.02,33.85,29.356666666666666,63.0,1011.0,5.21,109.0,0.12,15.0
P14,14.546,121.0056,2025-05-21,28.44,35.11,31.36,63.0,1010.0,4.63,130.0,0.0,20.0
P14,14.546,121.0056,2025-05-28,26.42,33.26,29.978333333333335,66.0,1010.0,5.36,134.0,2.37,75.0
P14,14.546,121.0056,2025-06-04,28.44,33.44,30.518333333333334,72.0,1009.0,9.77,260.0,0.87,20.0
P14,14.546,121.0056,2025-06-11,25.53,29.14,27.285,88.0,1006.0,4.92,205.0,0.32,100.0
P14,14.546,121.0056,2025-06-18,25.57,31.64,27.63,75.0,1011.0,4.12,110.0,23.07,100.0
P14,14.546,121.0056,2025-06-25,26.04,33.15,28.88,70.0,1010.0,6.17,260.0,1.02,20.0
P15,14.546,121.0266,2025-01-01,25.21,30.07,27.256666666666664,82.0,1011.0,4.47,84.0,2.68,100.0
P15,14.546,121.0266,2025-01-08,24.79,29.96,26.933333333333334,71.0,1012.0,5.14,110.0,2.2,81.0
P15,14.546,121.0266,2025-01-15,24.03,30.38,27.095,72.0,1014.0,4.44,83.0,0.29,100.0
P15,14.546,121.0266,2025-01-22,24.97,30.56,27.435,68.0,1013.0,5.66,120.0,0.0,75.0
P15,14.546,121.0266,2025-01-29,24.0,29.62,26.28,70.0,1015.0,6.17,80.0,0.0,100.0
P15,14.546,121.0266,2025-02-05,24.9,29.91,26.185,79.0,1011.0,5.73,50.0,0.0,100.0
P15,14.546,121.0266,2025-02-12,25.04,32.56,28.298333333333332,64.0,1013.0,6.63,109.0,0.0,34.0
P15,14.546,121.0266,2025-02-19,25.71,30.63,27.83,63.0,1013.0,7.2,70.0,0.0,40.0
P15,14.546,121.0266,2025-02-26,23.92,28.82,26.368333333333336,67.0,1017.0,6.92,94.0,0.0,75.0
P15,14.546,121.0266,2025-03-05,26.64,34.38,29.935000000000002,66.0,1010.0,4.5,119.0,0.0,20.0
P15,14.546,121.0266,2025-03-12,25.72,32.83,28.90833333333333,66.0,1012.0,7.09,110.0,0.0,20.0
P15,14.546,121.0266,2025-03-19,25.72,31.92,28.34,67.0,1014.0,5.14,120.0,0.0,75.0
P15,14.546,121.0266,2025-03-26,26.49,33.6,29.796666666666667,56.0,1007.0,6.37,130.0,0.0,20.0
P15,14.546,121.0266,2025-04-09,27.2,34.2,30.17833333333333,63.0,1012.0,6.71,117.0,0.0,93.0
P15,14.546,121.0266,2025-04-16,28.23,35.69,31.28333333333333,59.0,1011.0,4.12,120.0,0.0,20.0
P15,14.546,121.0266,2025-04-23,28.03,35.59,31.513333333333335,60.0,1011.0,5.66,260.0,0.0,45.0
P15,14.546,121.0266,2025-04-30,27.19,35.01,30.628333333333334,59.0,1011.0,6.17,130.0,0.0,100.0
P15,14.546,121.0266,2025-05-07,26.77,33.96,29.66,65.0,1008.0,5.66,240.0,2.06,20.0
P15,14.546,121.0266,2025-05-14,26.02,33.85,29.356666666666666,63.0,1011.0,5.21,109.0,0.12,15.0
P15,14.546,121.0266,2025-05-21,28.44,35.11,31.36,63.0,1010.0,4.63,130.0,0.0,20.0
P15,14.546,121.0266,2025-05-28,26.42,33.26,29.978333333333335,66.0,1010.0,5.36,134.0,2.37,75.0
P15,14.546,121.0266,2025-06-04,28.44,33.44,30.518333333333334,72.0,1009.0,9.77,260.0,0.87,20.0
P15,14.546,121.0266,2025-06-11,25.53,29.14,27.285,88.0,1006.0,4.92,205.0,0.32,100.0
P15,14.546,121.0266,2025-06-18,25.57,31.64,27.63,75.0,1011.0,4.12,110.0,23.07,100.0
P15,14.546,121.0266,2025-06-25,26.04,33.15,28.88,70.0,1010.0,6.17,260.0,1.02,20.0
P16,14.546,121.0475,2025-01-01,25.21,30.07,27.256666666666664,82.0,1011.0,4.47,84.0,2.68,100.0
P16,14.546,121.0475,2025-01-08,24.79,29.96,26.933333333333334,71.0,1012.0,5.14,110.0,2.2,81.0
P16,14.546,121.0475,2025-01-15,24.03,30.38,27.095,72.0,1014.0,4.44,83.0,0.29,100.0
P16,14.546,121.0475,2025-01-22,24.97,30.56,27.435,68.0,1013.0,5.66,120.0,0.0,75.0
P16,14.546,121.0475,2025-01-29,24.0,29.62,26.28,70.0,1015.0,6.17,80.0,0.0,100.0
P16,14.546,121.0475,2025-02-05,24.9,29.91,26.185,79.0,1011.0,5.73,50.0,0.0,100.0
P16,14.546,121.0475,2025-02-12,25.04,32.56,28.298333333333332,64.0,1013.0,6.63,109.0,0.0,34.0
P16,14.546,121.0475,2025-02-19,25.71,30.63,27.83,63.0,1013.0,7.2,70.0,0.0,40.0
P16,14.546,121.0475,2025-02-26,23.92,28.82,26.368333333333336,67.0,1017.0,6.92,94.0,0.0,75.0
P16,14.546,121.0475,2025-03-05,26.64,34.38,29.935000000000002,66.0,1010.0,4.5,119.0,0.0,20.0
P16,14.546,121.0475,2025-03-12,25.72,32.83,28.90833333333333,66.0,1012.0,7.09,110.0,0.0,20.0
P16,14.546,121.0475,2025-03-19,25.72,31.92,28.34,67.0,1014.0,5.14,120.0,0.0,75.0
P16,14.546,121.0475,2025-03-26,26.49,33.6,29.796666666666667,56.0,1007.0,6.37,130.0,0.0,20.0
P16,14.546,121.0475,2025-04-09,27.2,34.2,30.17833333333333,63.0,1012.0,6.71,117.0,0.0,93.0
P16,14.546,121.0475,2025-04-16,28.23,35.69,31.28333333333333,59.0,1011.0,4.12,120.0,0.0,20.0
P16,14.546,121.0475,2025-04-23,28.03,35.59,31.513333333333335,60.0,1011.0,5.66,260.0,0.0,45.0
P16,14.546,121.0475,2025-04-30,27.19,35.01,30.628333333333334,59.0,1011.0,6.17,130.0,0.0,100.0
P16,14.546,121.0475,2025-05-07,26.77,33.96,29.66,65.0,1008.0,5.66,240.0,2.06,20.0
P16,14.546,121.0475,2025-05-14,26.02,33.85,29.356666666666666,63.0,1011.0,5.21,109.0,0.12,15.0
P16,14.546,121.0475,2025-05-21,28.44,35.11,31.36,63.0,1010.0,4.63,130.0,0.0,20.0
P16,14.546,121.0475,2025-05-28,26.42,33.26,29.978333333333335,66.0,1010.0,5.36,134.0,2.37,75.0
P16,14.546,121.0475,2025-06-04,28.44,33.44,30.518333333333334,72.0,1009.0,9.77,260.0,0.87,20.0
P16,14.546,121.0475,2025-06-11,25.53,29.14,27.285,88.0,1006.0,4.92,205.0,0.32,100.0
P16,14.546,121.0475,2025-06-18,25.57,31.64,27.63,75.0,1011.0,4.12,110.0,23.07,100.0
P16,14.546,121.0475,2025-06-25,26.04,33.15,28.88,70.0,1010.0,6.17,260.0,1.02,20.0
P17,14.546,121.0684,2025-01-01,25.21,30.07,27.256666666666664,82.0,1011.0,4.47,84.0,2.68,100.0
P17,14.546,121.0684,2025-01-08,24.79,29.96,26.933333333333334,71.0,1012.0,5.14,110.0,2.2,81.0
P17,14.546,121.0684,2025-01-15,24.03,30.38,27.095,72.0,1014.0,4.44,83.0,0.29,100.0
P17,14.546,121.0684,2025-01-22,24.97,30.56,27.435,68.0,1013.0,5.66,120.0,0.0,75.0
P17,14.546,121.0684,2025-01-29,24.0,29.62,26.28,70.0,1015.0,6.17,80.0,0.0,100.0
P17,14.546,121.0684,2025-02-05,24.9,29.91,26.185,79.0,1011.0,5.73,50.0,0.0,100.0
P17,14.546,121.0684,2025-02-12,25.04,32.56,28.298333333333332,64.0,1013.0,6.63,109.0,0.0,34.0
P17,14.546,121.0684,2025-02-19,25.71,30.63,27.83,63.0,1013.0,7.2,70.0,0.0,40.0
P17,14.546,121.0684,2025-02-26,23.92,28.82,26.368333333333336,67.0,1017.0,6.92,94.0,0.0,75.0
P17,14.546,121.0684,2025-03-05,26.64,34.38,29.935000000000002,66.0,1010.0,4.5,119.0,0.0,20.0
P17,14.546,121.0684,2025-03-12,25.72,32.83,28.90833333333333,66.0,1012.0,7.09,110.0,0.0,20.0
P17,14.546,121.0684,2025-03-19,25.72,31.92,28.34,67.0,1014.0,5.14,120.0,0.0,75.0
P17,14.546,121.0684,2025-03-26,26.49,33.6,29.796666666666667,56.0,1007.0,6.37,130.0,0.0,20.0
P17,14.546,121.0684,2025-04-09,27.2,34.2,30.17833333333333,63.0,1012.0,6.71,117.0,0.0,93.0
P17,14.546,121.0684,2025-04-16,28.23,35.69,31.28333333333333,59.0,1011.0,4.12,120.0,0.0,20.0
P17,14.546,121.0684,2025-04-23,28.03,35.59,31.513333333333335,60.0,1011.0,5.66,260.0,0.0,45.0
P17,14.546,121.0684,2025-04-30,27.19,35.01,30.628333333333334,59.0,1011.0,6.17,130.0,0.0,100.0
P17,14.546,121.0684,2025-05-07,26.77,33.96,29.66,65.0,1008.0,5.66,240.0,2.06,20.0
P17,14.546,121.0684,2025-05-14,26.02,33.85,29.356666666666666,63.0,1011.0,5.21,109.0,0.12,15.0
P17,14.546,121.0684,2025-05-21,28.44,35.11,31.36,63.0,1010.0,4.63,130.0,0.0,20.0
P17,14.546,121.0684,2025-05-28,26.42,33.26,29.978333333333335,66.0,1010.0,5.36,134.0,2.37,75.0
P17,14.546,121.0684,2025-06-04,28.44,33.44,30.518333333333334,72.0,1009.0,9.77,260.0,0.87,20.0
P17,14.546,121.0684,2025-06-11,25.53,29.14,27.285,88.0,1006.0,4.92,205.0,0.32,100.0
P17,14.546,121.0684,2025-06-18,25.57,31.64,27.63,75.0,1011.0,4.12,110.0,23.07,100.0
P17,14.546,121.0684,2025-06-25,26.04,33.15,28.88,70.0,1010.0,6.17,260.0,1.02,20.0
P18,14.546,121.0893,2025-01-01,25.37,29.92,27.228333333333335,82.0,1011.0,4.53,80.0,2.9,100.0
P18,14.546,121.0893,2025-01-08,25.07,30.61,27.166666666666668,70.0,1012.0,5.53,78.0,1.58,67.0
P18,14.546,121.0893,2025-01-15,23.93,30.36,27.106666666666666,71.0,1014.0,4.55,83.0,0.15,100.0
P18,14.546,121.0893,2025-01-22,25.06,31.06,27.53333333333333,65.0,1013.0,5.66,120.0,0.0,75.0
P18,14.546,121.0893,2025-01-29,24.0,29.58,26.385,69.0,1015.0,6.17,80.0,0.0,100.0
P18,14.546,121.0893,2025-02-05,24.7,30.0,26.12,83.0,1011.0,5.74,48.0,0.0,98.0
P18,14.546,121.0893,2025-02-12,25.38,32.49,28.35166666666667,65.0,1013.0,6.9,100.0,0.0,32.0
P18,14.546,121.0893,2025-02-19,25.84,30.69,27.986666666666668,62.0,1014.0,7.2,70.0,0.0,40.0
P18,14.546,121.0893,2025-02-26,24.04,29.01,26.471666666666668,66.0,1017.0,6.62,88.0,0.0,75.0
P18,14.546,121.0893,2025-03-05,26.72,34.58,30.001666666666665,65.0,1010.0,4.14,112.0,0.0,20.0
P18,14.546,121.0893,2025-03-12,25.84,33.2,29.061666666666667,65.0,1012.0,6.24,98.0,0.0,20.0
P18,14.546,121.0893,2025-03-19,25.85,31.67,28.275000000000002,66.0,1014.0,5.14,120.0,0.0,75.0
P18,14.546,121.0893,2025-03-26,26.67,33.98,29.905,56.0,1007.0,6.25,121.0,0.0,20.0
P18,14.546,121.0893,2025-04-09,27.04,33.99,30.133333333333336,61.0,1011.0,6.71,117.0,0.0,91.0
P18,14.546,121.0893,2025-04-16,28.4,35.63,31.495,54.0,1010.0,4.12,120.0,0.0,20.0
P18,14.546,121.0893,2025-04-23,28.18,35.9,31.768333333333334,58.0,1011.0,5.66,260.0,0.0,62.0
P18,14.546,121.0893,2025-04-30,26.87,35.4,30.605,55.0,1011.0,6.17,130.0,0.0,99.0
P18,14.546,121.0893,2025-05-07,26.74,33.79,29.59166666666667,64.0,1008.0,5.66,240.0,0.21,20.0
P18,14.546,121.0893,2025-05-14,25.69,34.49,29.56833333333333,59.0,1011.0,4.94,113.0,0.1,16.0
P18,14.546,121.0893,2025-05-21,28.39,35.45,31.49,60.0,1010.0,4.63,130.0,0.0,20.0
P18,14.546,121.0893,2025-05-28,26.61,34.13,30.21666666666667,66.0,1009.0,5.36,134.0,1.94,75.0
P18,14.546,121.0893,2025-06-04,28.82,33.42,30.791666666666668,68.0,1009.0,9.77,260.0,0.84,20.0
P18,14.546,121.0893,2025-06-11,25.61,29.4,27.47,88.0,1006.0,4.92,205.0,0.23,100.0
P18,14.546,121.0893,2025-06-18,25.85,31.67,27.71166666666667,75.0,1011.0,4.12,110.0,26.6,100.0
P18,14.546,121.0893,2025-06-25,25.71,33.73,28.86,68.0,1010.0,6.17,260.0,1.33,20.0
P19,14.5858,120.9847,2025-01-01,25.21,30.36,27.441666666666666,81.0,1011.0,5.36,58.0,1.9,100.0
P19,14.5858,120.9847,2025-01-08,24.73,29.98,27.063333333333333,69.0,1012.0,6.26,5.0,1.71,75.0
P19,14.5858,120.9847,2025-01-15,24.28,30.55,27.236666666666668,72.0,1014.0,6.26,343.0,0.64,89.0
P19,14.5858,120.9847,2025-01-22,25.07,30.31,27.51,69.0,1013.0,5.66,120.0,0.0,75.0
P19,14.5858,120.9847,2025-01-29,24.18,29.75,26.33666666666667,71.0,1015.0,7.6,6.0,0.0,100.0
P19,14.5858,120.9847,2025-02-05,25.22,32.0,27.85166666666667,51.0,1011.0,6.71,11.0,0.0,75.0
P19,14.5858,120.9847,2025-02-12,24.87,32.75,28.623333333333335,61.0,1013.0,5.66,110.0,0.0,20.0
P19,14.5858,120.9847,2025-02-19,25.59,30.7,27.77,64.0,1014.0,7.2,70.0,0.0,40.0
P19,14.5858,120.9847,2025-02-26,24.0,28.92,26.391666666666666,67.0,1016.0,5.14,100.0,0.0,75.0
P19,14.5858,120.9847,2025-03-05,26.73,34.23,30.025000000000002,67.0,1010.0,5.81,318.0,0.0,20.0
P19,14.5858,120.9847,2025-03-12,25.76,32.54,28.885,67.0,1012.0,7.15,357.0,0.0,20.0
P19,14.5858,120.9847,2025-03-19,25.72,32.43,28.39833333333333,66.0,1014.0,6.71,23.0,0.0,75.0
P19,14.5858,120.9847,2025-03-26,26.39,33.28,29.765,56.0,1008.0,6.5,138.0,0.0,20.0
P19,14.5858,120.9847,2025-04-09,27.36,34.47,30.349999999999998,64.0,1012.0,6.26,204.0,0.0,91.0
P19,14.5858,120.9847,2025-04-16,28.08,35.76,31.14,62.0,1011.0,6.71,10.0,0.0,20.0
P19,14.5858,120.9847,2025-04-23,28.17,35.54,31.485,62.0,1011.0,5.66,260.0,0.0,34.0
