point_id,latitude,longitude,timestamp,precipitation_total,source,SPI,SPI_norm,SPI_class,Var,FDI,FDI_class
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.16,forecast,-0.3563935729057043,0.4406010711823826,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.16,forecast,-0.3563935729057043,0.4406010711823826,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.17,forecast,-0.3556345818195059,0.440727569696749,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.17,forecast,-0.3556345818195059,0.440727569696749,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.15,forecast,-0.3571525639919027,0.4404745726680162,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.15,forecast,-0.3571525639919027,0.4404745726680162,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.15,forecast,-0.3571525639919027,0.4404745726680162,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.15,forecast,-0.3571525639919027,0.4404745726680162,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.15,forecast,-0.3571525639919027,0.4404745726680162,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.15,forecast,-0.3571525639919027,0.4404745726680162,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.11,forecast,-0.3601885283366963,0.4399685786105506,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.11,forecast,-0.3601885283366963,0.4399685786105506,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.12,forecast,-0.3594295372504979,0.440095077124917,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.12,forecast,-0.3594295372504979,0.440095077124917,normal,2,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.23,forecast,-0.3510806353023155,0.4414865607829474,normal,0,0.0,low
P63,14.55550000191974,121.01059999999998,2025-10-19T11:15:06+00:00,0.23,forecast,-0.3510806353023155,0.4414865607829474,normal,2,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,current,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,1.28,forecast,-0.2713865712514836,0.4547689047914194,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.27,forecast,-0.3480446709575219,0.441992554840413,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.19,forecast,-0.3541165996471091,0.4409805667254818,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.22,forecast,-0.3518396263885139,0.441360062268581,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.23,forecast,-0.3510806353023155,0.4414865607829474,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.14,forecast,-0.3579115550781012,0.4403480741536498,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.21,forecast,-0.3525986174747123,0.4412335637542146,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.23,forecast,-0.3510806353023155,0.4414865607829474,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.18,forecast,-0.3548755907333075,0.4408540682111154,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.28,forecast,-0.3472856798713235,0.4421190533547794,normal,0,0.0,low
P117,14.638700001931271,121.02160000000002,2025-10-19T11:15:07+00:00,0.47,forecast,-0.3328648492335539,0.444522525127741,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,current,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,1.51,forecast,-0.2539297762689204,0.4576783706218466,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.18,forecast,-0.3548755907333075,0.4408540682111154,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.11,forecast,-0.3601885283366963,0.4399685786105506,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
P07,14.38900000189668,121.0435,2025-10-19T11:15:08+00:00,0.0,forecast,-0.3685374302848787,0.4385770949525202,normal,0,0.0,low
