point_id,latitude,longitude,timestamp,precipitation_total,source,SPI,SPI_norm,SPI_class
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.11,forecast,-0.36018852833669635,0.43996857861055066,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.12,forecast,-0.3594295372504979,0.440095077124917,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.1,forecast,-0.36094751942289477,0.4398420800961842,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,current,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,1.56,forecast,-0.2501348208379284,0.4583108631936786,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.2,forecast,-0.35335760856091075,0.44110706523984816,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.11,forecast,-0.36018852833669635,0.43996857861055066,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.25,forecast,-0.34956265312991874,0.44173955781168023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.28,forecast,-0.3472856798713235,0.4421190533547794,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.29,forecast,-0.34652668878512516,0.44224555186914577,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.1,forecast,-0.36094751942289477,0.4398420800961842,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.13,forecast,-0.35867054616429955,0.4402215756392834,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
